"","taxon_id","pro_id","pro_id_representative","sample","library","in_phages","n","GPD_VC"
"541","uvig_355947","uvig_355947_28","uvig_355854_20","S3.0144.01X194","pepsyn",3,1,"2235"
"542","uvig_355947","uvig_355947_34","uvig_358476_13","S3.0144.01X194","dolphyn",3,1,"2235"
"543","uvig_355947","uvig_355947_38","uvig_355854_10","S3.0144.01X194","dolphyn",3,1,"2235"
"544","uvig_355947","uvig_355947_39","uvig_355854_9","S3.0144.01X194","dolphyn",3,1,"2235"
"545","uvig_355947","uvig_355947_4","uvig_355854_44","S3.0144.01X194","dolphyn",3,1,"2235"
"546","uvig_355947","uvig_355947_43","uvig_355854_5","S3.0144.01X194","dolphyn",3,1,"2235"
"547","uvig_355947","uvig_355947_49","uvig_355854_63","S3.0144.01X194","dolphyn",3,1,"2235"
"548","uvig_355947","uvig_355947_5","uvig_355854_43","S3.0144.01X194","dolphyn",3,1,"2235"
"549","uvig_355947","uvig_355947_51","uvig_355854_61","S3.0144.01X194","pepsyn",3,1,"2235"
"550","uvig_355947","uvig_355947_52","uvig_355854_59","S3.0144.01X194","dolphyn",3,1,"2235"
"551","uvig_355947","uvig_355947_56","uvig_355854_56","S3.0144.01X194","dolphyn",3,1,"2235"
"552","uvig_355947","uvig_355947_59","uvig_355854_53","S3.0144.01X194","dolphyn",3,1,"2235"
"553","uvig_355947","uvig_355947_60","uvig_355854_52","S3.0144.01X194","dolphyn",3,1,"2235"
"554","uvig_355947","uvig_355947_63","uvig_355854_49","S3.0144.01X194","dolphyn",3,1,"2235"
"555","uvig_355947","uvig_355947_64","uvig_355854_48","S3.0144.01X194","dolphyn",3,1,"2235"
"556","uvig_355947","uvig_355947_7","uvig_355854_41","S3.0144.01X194","dolphyn",3,1,"2235"
"557","uvig_355947","uvig_355947_65","uvig_355947_65","S3.0144.01X194","pepsyn",2,1,"2235"
"558","uvig_358476","uvig_358476_60","uvig_355854_33","S3.0144.01X194","pepsyn",3,44,"2235"
"559","uvig_358476","uvig_358476_61","uvig_355854_32","S3.0144.01X194","pepsyn",3,32,"2235"
"560","uvig_358476","uvig_358476_11","uvig_355854_16","S3.0144.01X194","pepsyn",4,28,"2235"
"561","uvig_358476","uvig_358476_10","uvig_355854_17","S3.0144.01X194","pepsyn",4,24,"2235"
"562","uvig_358476","uvig_358476_2","uvig_355947_23","S3.0144.01X194","pepsyn",3,24,"2235"
"563","uvig_358476","uvig_358476_20","uvig_355854_8","S3.0144.01X194","pepsyn",3,20,"2235"
"564","uvig_358476","uvig_358476_51","uvig_355854_42","S3.0144.01X194","pepsyn",3,20,"2235"
"565","uvig_358476","uvig_358476_48","uvig_355854_45","S3.0144.01X194","pepsyn",3,18,"2235"
"566","uvig_358476","uvig_358476_16","uvig_355854_11","S3.0144.01X194","pepsyn",4,16,"2235"
"567","uvig_358476","uvig_358476_8","uvig_429694_15","S3.0144.01X194","pepsyn",4,14,"2235"
"568","uvig_358476","uvig_358476_55","uvig_355854_38","S3.0144.01X194","pepsyn",3,14,"2235"
"569","uvig_358476","uvig_358476_1","uvig_355854_26","S3.0144.01X194","pepsyn",3,12,"2235"
"570","uvig_358476","uvig_358476_38","uvig_355854_54","S3.0144.01X194","pepsyn",3,12,"2235"
"571","uvig_358476","uvig_358476_54","uvig_355854_39","S3.0144.01X194","pepsyn",3,12,"2235"
"572","uvig_358476","uvig_358476_60","uvig_355854_33","S3.0144.01X194","dolphyn",3,12,"2235"
"573","uvig_358476","uvig_358476_47","uvig_355854_46","S3.0144.01X194","pepsyn",3,10,"2235"
"574","uvig_358476","uvig_358476_53","uvig_355854_40","S3.0144.01X194","pepsyn",3,10,"2235"
"575","uvig_358476","uvig_358476_62","uvig_355854_31","S3.0144.01X194","pepsyn",3,10,"2235"
"576","uvig_358476","uvig_358476_61","uvig_355854_32","S3.0144.01X194","dolphyn",3,9,"2235"
"577","uvig_358476","uvig_358476_63","uvig_355854_30","S3.0144.01X194","pepsyn",3,9,"2235"
"578","uvig_358476","uvig_358476_11","uvig_355854_16","S3.0144.01X194","dolphyn",4,8,"2235"
"579","uvig_358476","uvig_358476_22","uvig_355854_6","S3.0144.01X194","pepsyn",3,8,"2235"
"580","uvig_358476","uvig_358476_27","uvig_355947_47","S3.0144.01X194","pepsyn",3,8,"2235"
"581","uvig_358476","uvig_358476_46","uvig_355854_47","S3.0144.01X194","pepsyn",3,8,"2235"
"582","uvig_358476","uvig_358476_59","uvig_355854_34","S3.0144.01X194","pepsyn",3,8,"2235"
"583","uvig_358476","uvig_358476_21","uvig_355854_7","S3.0144.01X194","pepsyn",3,7,"2235"
"584","uvig_358476","uvig_358476_10","uvig_355854_17","S3.0144.01X194","dolphyn",4,6,"2235"
"585","uvig_358476","uvig_358476_4","ivig_4176_1","S3.0144.01X194","pepsyn",4,6,"2235"
"586","uvig_358476","uvig_358476_9","uvig_356500_24","S3.0144.01X194","pepsyn",4,6,"2235"
"587","uvig_358476","uvig_358476_25","uvig_355854_3","S3.0144.01X194","pepsyn",3,6,"2235"
"588","uvig_358476","uvig_358476_3","uvig_357645_54","S3.0144.01X194","pepsyn",3,6,"2235"
"589","uvig_358476","uvig_358476_30","uvig_355854_62","S3.0144.01X194","pepsyn",3,6,"2235"
"590","uvig_358476","uvig_358476_45","uvig_355854_48","S3.0144.01X194","pepsyn",3,6,"2235"
"591","uvig_358476","uvig_358476_49","uvig_355854_44","S3.0144.01X194","pepsyn",3,6,"2235"
"592","uvig_358476","uvig_358476_57","uvig_355854_36","S3.0144.01X194","pepsyn",3,6,"2235"
"593","uvig_358476","uvig_358476_64","uvig_358476_64","S3.0144.01X194","pepsyn",3,6,"2235"
"594","uvig_358476","uvig_358476_66","uvig_355854_27","S3.0144.01X194","pepsyn",3,6,"2235"
"595","uvig_358476","uvig_358476_48","uvig_355854_45","S3.0144.01X194","dolphyn",3,5,"2235"
"596","uvig_358476","uvig_358476_18","uvig_355854_9","S3.0144.01X194","pepsyn",3,4,"2235"
"597","uvig_358476","uvig_358476_23","uvig_355854_5","S3.0144.01X194","pepsyn",3,4,"2235"
"598","uvig_358476","uvig_358476_24","uvig_355854_4","S3.0144.01X194","pepsyn",3,4,"2235"
"599","uvig_358476","uvig_358476_32","uvig_355854_59","S3.0144.01X194","pepsyn",3,4,"2235"
"600","uvig_358476","uvig_358476_40","uvig_355854_52","S3.0144.01X194","pepsyn",3,4,"2235"
"601","uvig_358476","uvig_358476_42","uvig_355854_50","S3.0144.01X194","pepsyn",3,4,"2235"
"602","uvig_358476","uvig_358476_44","uvig_355854_49","S3.0144.01X194","pepsyn",3,4,"2235"
"603","uvig_358476","uvig_358476_5","uvig_355854_22","S3.0144.01X194","pepsyn",3,4,"2235"
"604","uvig_358476","uvig_358476_51","uvig_355854_42","S3.0144.01X194","dolphyn",3,4,"2235"
"605","uvig_358476","uvig_358476_52","uvig_355854_41","S3.0144.01X194","pepsyn",3,4,"2235"
"606","uvig_358476","uvig_358476_55","uvig_355854_38","S3.0144.01X194","dolphyn",3,4,"2235"
"607","uvig_358476","uvig_358476_56","uvig_355854_37","S3.0144.01X194","pepsyn",3,4,"2235"
"608","uvig_358476","uvig_358476_6","uvig_356912_62","S3.0144.01X194","pepsyn",3,4,"2235"
"609","uvig_358476","uvig_358476_65","uvig_358682_14","S3.0144.01X194","pepsyn",3,4,"2235"
"610","uvig_358476","uvig_358476_16","uvig_355854_11","S3.0144.01X194","dolphyn",4,3,"2235"
"611","uvig_358476","uvig_358476_8","uvig_429694_15","S3.0144.01X194","dolphyn",4,3,"2235"
"612","uvig_358476","uvig_358476_1","uvig_355854_26","S3.0144.01X194","dolphyn",3,3,"2235"
"613","uvig_358476","uvig_358476_2","uvig_355947_23","S3.0144.01X194","dolphyn",3,3,"2235"
"614","uvig_358476","uvig_358476_20","uvig_355854_8","S3.0144.01X194","dolphyn",3,3,"2235"
"615","uvig_358476","uvig_358476_54","uvig_355854_39","S3.0144.01X194","dolphyn",3,3,"2235"
"616","uvig_358476","uvig_358476_59","uvig_355854_34","S3.0144.01X194","dolphyn",3,3,"2235"
"617","uvig_358476","uvig_358476_14","uvig_356500_41","S3.0144.01X194","pepsyn",4,2,"2235"
"618","uvig_358476","uvig_358476_4","ivig_4176_1","S3.0144.01X194","dolphyn",4,2,"2235"
"619","uvig_358476","uvig_358476_9","uvig_356500_24","S3.0144.01X194","dolphyn",4,2,"2235"
"620","uvig_358476","uvig_358476_12","uvig_355854_15","S3.0144.01X194","pepsyn",3,2,"2235"
"621","uvig_358476","uvig_358476_13","uvig_358476_13","S3.0144.01X194","pepsyn",3,2,"2235"
"622","uvig_358476","uvig_358476_15","uvig_358476_15","S3.0144.01X194","pepsyn",3,2,"2235"
"623","uvig_358476","uvig_358476_17","uvig_355854_10","S3.0144.01X194","pepsyn",3,2,"2235"
"624","uvig_358476","uvig_358476_21","uvig_355854_7","S3.0144.01X194","dolphyn",3,2,"2235"
"625","uvig_358476","uvig_358476_22","uvig_355854_6","S3.0144.01X194","dolphyn",3,2,"2235"
"626","uvig_358476","uvig_358476_24","uvig_355854_4","S3.0144.01X194","dolphyn",3,2,"2235"
"627","uvig_358476","uvig_358476_25","uvig_355854_3","S3.0144.01X194","dolphyn",3,2,"2235"
"628","uvig_358476","uvig_358476_26","uvig_355854_2","S3.0144.01X194","pepsyn",3,2,"2235"
"629","uvig_358476","uvig_358476_27","uvig_355947_47","S3.0144.01X194","dolphyn",3,2,"2235"
"630","uvig_358476","uvig_358476_28","uvig_355854_64","S3.0144.01X194","pepsyn",3,2,"2235"
"631","uvig_358476","uvig_358476_29","uvig_355854_63","S3.0144.01X194","pepsyn",3,2,"2235"
"632","uvig_358476","uvig_358476_30","uvig_355854_62","S3.0144.01X194","dolphyn",3,2,"2235"
"633","uvig_358476","uvig_358476_34","uvig_355854_58","S3.0144.01X194","pepsyn",3,2,"2235"
"634","uvig_358476","uvig_358476_35","uvig_355854_57","S3.0144.01X194","pepsyn",3,2,"2235"
"635","uvig_358476","uvig_358476_36","uvig_355854_56","S3.0144.01X194","pepsyn",3,2,"2235"
"636","uvig_358476","uvig_358476_37","uvig_355854_55","S3.0144.01X194","pepsyn",3,2,"2235"
"637","uvig_358476","uvig_358476_38","uvig_355854_54","S3.0144.01X194","dolphyn",3,2,"2235"
"638","uvig_358476","uvig_358476_39","uvig_355854_53","S3.0144.01X194","pepsyn",3,2,"2235"
"639","uvig_358476","uvig_358476_41","uvig_355854_51","S3.0144.01X194","pepsyn",3,2,"2235"
"640","uvig_358476","uvig_358476_47","uvig_355854_46","S3.0144.01X194","dolphyn",3,2,"2235"
"641","uvig_358476","uvig_358476_50","uvig_355854_43","S3.0144.01X194","pepsyn",3,2,"2235"
"642","uvig_358476","uvig_358476_53","uvig_355854_40","S3.0144.01X194","dolphyn",3,2,"2235"
"643","uvig_358476","uvig_358476_57","uvig_355854_36","S3.0144.01X194","dolphyn",3,2,"2235"
"644","uvig_358476","uvig_358476_58","uvig_355854_35","S3.0144.01X194","pepsyn",3,2,"2235"
"645","uvig_358476","uvig_358476_62","uvig_355854_31","S3.0144.01X194","dolphyn",3,2,"2235"
"646","uvig_358476","uvig_358476_13","uvig_358476_13","S3.0144.01X194","dolphyn",3,1,"2235"
"647","uvig_358476","uvig_358476_17","uvig_355854_10","S3.0144.01X194","dolphyn",3,1,"2235"
"648","uvig_358476","uvig_358476_18","uvig_355854_9","S3.0144.01X194","dolphyn",3,1,"2235"
"649","uvig_358476","uvig_358476_23","uvig_355854_5","S3.0144.01X194","dolphyn",3,1,"2235"
"650","uvig_358476","uvig_358476_29","uvig_355854_63","S3.0144.01X194","dolphyn",3,1,"2235"
"651","uvig_358476","uvig_358476_3","uvig_357645_54","S3.0144.01X194","dolphyn",3,1,"2235"
"652","uvig_358476","uvig_358476_31","uvig_355854_61","S3.0144.01X194","pepsyn",3,1,"2235"
"653","uvig_358476","uvig_358476_32","uvig_355854_59","S3.0144.01X194","dolphyn",3,1,"2235"
"654","uvig_358476","uvig_358476_36","uvig_355854_56","S3.0144.01X194","dolphyn",3,1,"2235"
"655","uvig_358476","uvig_358476_39","uvig_355854_53","S3.0144.01X194","dolphyn",3,1,"2235"
"656","uvig_358476","uvig_358476_40","uvig_355854_52","S3.0144.01X194","dolphyn",3,1,"2235"
"657","uvig_358476","uvig_358476_44","uvig_355854_49","S3.0144.01X194","dolphyn",3,1,"2235"
"658","uvig_358476","uvig_358476_45","uvig_355854_48","S3.0144.01X194","dolphyn",3,1,"2235"
"659","uvig_358476","uvig_358476_46","uvig_355854_47","S3.0144.01X194","dolphyn",3,1,"2235"
"660","uvig_358476","uvig_358476_49","uvig_355854_44","S3.0144.01X194","dolphyn",3,1,"2235"
"661","uvig_358476","uvig_358476_5","uvig_355854_22","S3.0144.01X194","dolphyn",3,1,"2235"
"662","uvig_358476","uvig_358476_50","uvig_355854_43","S3.0144.01X194","dolphyn",3,1,"2235"
"663","uvig_358476","uvig_358476_52","uvig_355854_41","S3.0144.01X194","dolphyn",3,1,"2235"
"664","uvig_358476","uvig_358476_56","uvig_355854_37","S3.0144.01X194","dolphyn",3,1,"2235"
"665","uvig_358476","uvig_358476_6","uvig_356912_62","S3.0144.01X194","dolphyn",3,1,"2235"
"666","uvig_358476","uvig_358476_63","uvig_355854_30","S3.0144.01X194","dolphyn",3,1,"2235"
"667","uvig_358476","uvig_358476_65","uvig_358682_14","S3.0144.01X194","dolphyn",3,1,"2235"
"668","uvig_358476","uvig_358476_7","uvig_355854_20","S3.0144.01X194","pepsyn",3,1,"2235"
"669","uvig_358476","uvig_358476_19","uvig_358476_19","S3.0144.01X194","pepsyn",1,1,"2235"
"670","uvig_358476","uvig_358476_43","uvig_358476_43","S3.0144.01X194","pepsyn",1,1,"2235"
"671","uvig_358852","uvig_358852_58","uvig_355854_33","S3.0144.01X194","pepsyn",3,44,"2235"
"672","uvig_358852","uvig_358852_59","uvig_355854_32","S3.0144.01X194","pepsyn",3,32,"2235"
"673","uvig_358852","uvig_358852_10","uvig_355854_16","S3.0144.01X194","pepsyn",4,28,"2235"
"674","uvig_358852","uvig_358852_9","uvig_355854_17","S3.0144.01X194","pepsyn",4,24,"2235"
"675","uvig_358852","uvig_358852_1","uvig_355947_23","S3.0144.01X194","pepsyn",3,24,"2235"
"676","uvig_358852","uvig_358852_18","uvig_355854_8","S3.0144.01X194","pepsyn",3,20,"2235"
"677","uvig_358852","uvig_358852_49","uvig_355854_42","S3.0144.01X194","pepsyn",3,20,"2235"
"678","uvig_358852","uvig_358852_46","uvig_355854_45","S3.0144.01X194","pepsyn",3,18,"2235"
"679","uvig_358852","uvig_358852_15","uvig_355854_11","S3.0144.01X194","pepsyn",4,16,"2235"
"680","uvig_358852","uvig_358852_7","uvig_429694_15","S3.0144.01X194","pepsyn",4,14,"2235"
"681","uvig_358852","uvig_358852_53","uvig_355854_38","S3.0144.01X194","pepsyn",3,14,"2235"
"682","uvig_358852","uvig_358852_36","uvig_355854_54","S3.0144.01X194","pepsyn",3,12,"2235"
"683","uvig_358852","uvig_358852_52","uvig_355854_39","S3.0144.01X194","pepsyn",3,12,"2235"
"684","uvig_358852","uvig_358852_58","uvig_355854_33","S3.0144.01X194","dolphyn",3,12,"2235"
"685","uvig_358852","uvig_358852_65","uvig_355854_26","S3.0144.01X194","pepsyn",3,12,"2235"
"686","uvig_358852","uvig_358852_45","uvig_355854_46","S3.0144.01X194","pepsyn",3,10,"2235"
"687","uvig_358852","uvig_358852_51","uvig_355854_40","S3.0144.01X194","pepsyn",3,10,"2235"
"688","uvig_358852","uvig_358852_60","uvig_355854_31","S3.0144.01X194","pepsyn",3,10,"2235"
"689","uvig_358852","uvig_358852_59","uvig_355854_32","S3.0144.01X194","dolphyn",3,9,"2235"
"690","uvig_358852","uvig_358852_61","uvig_355854_30","S3.0144.01X194","pepsyn",3,9,"2235"
"691","uvig_358852","uvig_358852_10","uvig_355854_16","S3.0144.01X194","dolphyn",4,8,"2235"
"692","uvig_358852","uvig_358852_20","uvig_355854_6","S3.0144.01X194","pepsyn",3,8,"2235"
"693","uvig_358852","uvig_358852_25","uvig_355947_47","S3.0144.01X194","pepsyn",3,8,"2235"
"694","uvig_358852","uvig_358852_44","uvig_355854_47","S3.0144.01X194","pepsyn",3,8,"2235"
"695","uvig_358852","uvig_358852_57","uvig_355854_34","S3.0144.01X194","pepsyn",3,8,"2235"
"696","uvig_358852","uvig_358852_19","uvig_355854_7","S3.0144.01X194","pepsyn",3,7,"2235"
"697","uvig_358852","uvig_358852_3","ivig_4176_1","S3.0144.01X194","pepsyn",4,6,"2235"
"698","uvig_358852","uvig_358852_8","uvig_356500_24","S3.0144.01X194","pepsyn",4,6,"2235"
"699","uvig_358852","uvig_358852_9","uvig_355854_17","S3.0144.01X194","dolphyn",4,6,"2235"
"700","uvig_358852","uvig_358852_2","uvig_357645_54","S3.0144.01X194","pepsyn",3,6,"2235"
"701","uvig_358852","uvig_358852_23","uvig_355854_3","S3.0144.01X194","pepsyn",3,6,"2235"
"702","uvig_358852","uvig_358852_28","uvig_355854_62","S3.0144.01X194","pepsyn",3,6,"2235"
"703","uvig_358852","uvig_358852_42","uvig_355854_48","S3.0144.01X194","pepsyn",3,6,"2235"
"704","uvig_358852","uvig_358852_47","uvig_355854_44","S3.0144.01X194","pepsyn",3,6,"2235"
"705","uvig_358852","uvig_358852_55","uvig_355854_36","S3.0144.01X194","pepsyn",3,6,"2235"
"706","uvig_358852","uvig_358852_62","uvig_358476_64","S3.0144.01X194","pepsyn",3,6,"2235"
"707","uvig_358852","uvig_358852_64","uvig_355854_27","S3.0144.01X194","pepsyn",3,6,"2235"
"708","uvig_358852","uvig_358852_46","uvig_355854_45","S3.0144.01X194","dolphyn",3,5,"2235"
"709","uvig_358852","uvig_358852_17","uvig_355854_9","S3.0144.01X194","pepsyn",3,4,"2235"
"710","uvig_358852","uvig_358852_21","uvig_355854_5","S3.0144.01X194","pepsyn",3,4,"2235"
"711","uvig_358852","uvig_358852_22","uvig_355854_4","S3.0144.01X194","pepsyn",3,4,"2235"
"712","uvig_358852","uvig_358852_30","uvig_355854_59","S3.0144.01X194","pepsyn",3,4,"2235"
"713","uvig_358852","uvig_358852_38","uvig_355854_52","S3.0144.01X194","pepsyn",3,4,"2235"
"714","uvig_358852","uvig_358852_4","uvig_355854_22","S3.0144.01X194","pepsyn",3,4,"2235"
"715","uvig_358852","uvig_358852_40","uvig_355854_50","S3.0144.01X194","pepsyn",3,4,"2235"
"716","uvig_358852","uvig_358852_41","uvig_355854_49","S3.0144.01X194","pepsyn",3,4,"2235"
"717","uvig_358852","uvig_358852_49","uvig_355854_42","S3.0144.01X194","dolphyn",3,4,"2235"
"718","uvig_358852","uvig_358852_5","uvig_356912_62","S3.0144.01X194","pepsyn",3,4,"2235"
"719","uvig_358852","uvig_358852_50","uvig_355854_41","S3.0144.01X194","pepsyn",3,4,"2235"
"720","uvig_358852","uvig_358852_53","uvig_355854_38","S3.0144.01X194","dolphyn",3,4,"2235"
"721","uvig_358852","uvig_358852_54","uvig_355854_37","S3.0144.01X194","pepsyn",3,4,"2235"
"722","uvig_358852","uvig_358852_63","uvig_358682_14","S3.0144.01X194","pepsyn",3,4,"2235"
"723","uvig_358852","uvig_358852_15","uvig_355854_11","S3.0144.01X194","dolphyn",4,3,"2235"
"724","uvig_358852","uvig_358852_7","uvig_429694_15","S3.0144.01X194","dolphyn",4,3,"2235"
"725","uvig_358852","uvig_358852_1","uvig_355947_23","S3.0144.01X194","dolphyn",3,3,"2235"
"726","uvig_358852","uvig_358852_18","uvig_355854_8","S3.0144.01X194","dolphyn",3,3,"2235"
"727","uvig_358852","uvig_358852_52","uvig_355854_39","S3.0144.01X194","dolphyn",3,3,"2235"
"728","uvig_358852","uvig_358852_57","uvig_355854_34","S3.0144.01X194","dolphyn",3,3,"2235"
"729","uvig_358852","uvig_358852_65","uvig_355854_26","S3.0144.01X194","dolphyn",3,3,"2235"
"730","uvig_358852","uvig_358852_13","uvig_356500_41","S3.0144.01X194","pepsyn",4,2,"2235"
"731","uvig_358852","uvig_358852_3","ivig_4176_1","S3.0144.01X194","dolphyn",4,2,"2235"
"732","uvig_358852","uvig_358852_8","uvig_356500_24","S3.0144.01X194","dolphyn",4,2,"2235"
"733","uvig_358852","uvig_358852_11","uvig_355854_15","S3.0144.01X194","pepsyn",3,2,"2235"
"734","uvig_358852","uvig_358852_12","uvig_358476_13","S3.0144.01X194","pepsyn",3,2,"2235"
"735","uvig_358852","uvig_358852_14","uvig_358476_15","S3.0144.01X194","pepsyn",3,2,"2235"
"736","uvig_358852","uvig_358852_16","uvig_355854_10","S3.0144.01X194","pepsyn",3,2,"2235"
"737","uvig_358852","uvig_358852_19","uvig_355854_7","S3.0144.01X194","dolphyn",3,2,"2235"
"738","uvig_358852","uvig_358852_20","uvig_355854_6","S3.0144.01X194","dolphyn",3,2,"2235"
"739","uvig_358852","uvig_358852_22","uvig_355854_4","S3.0144.01X194","dolphyn",3,2,"2235"
"740","uvig_358852","uvig_358852_23","uvig_355854_3","S3.0144.01X194","dolphyn",3,2,"2235"
"741","uvig_358852","uvig_358852_24","uvig_355854_2","S3.0144.01X194","pepsyn",3,2,"2235"
"742","uvig_358852","uvig_358852_25","uvig_355947_47","S3.0144.01X194","dolphyn",3,2,"2235"
"743","uvig_358852","uvig_358852_26","uvig_355854_64","S3.0144.01X194","pepsyn",3,2,"2235"
"744","uvig_358852","uvig_358852_27","uvig_355854_63","S3.0144.01X194","pepsyn",3,2,"2235"
"745","uvig_358852","uvig_358852_28","uvig_355854_62","S3.0144.01X194","dolphyn",3,2,"2235"
"746","uvig_358852","uvig_358852_32","uvig_355854_58","S3.0144.01X194","pepsyn",3,2,"2235"
"747","uvig_358852","uvig_358852_33","uvig_355854_57","S3.0144.01X194","pepsyn",3,2,"2235"
"748","uvig_358852","uvig_358852_34","uvig_355854_56","S3.0144.01X194","pepsyn",3,2,"2235"
"749","uvig_358852","uvig_358852_35","uvig_355854_55","S3.0144.01X194","pepsyn",3,2,"2235"
"750","uvig_358852","uvig_358852_36","uvig_355854_54","S3.0144.01X194","dolphyn",3,2,"2235"
"751","uvig_358852","uvig_358852_37","uvig_355854_53","S3.0144.01X194","pepsyn",3,2,"2235"
"752","uvig_358852","uvig_358852_39","uvig_355854_51","S3.0144.01X194","pepsyn",3,2,"2235"
"753","uvig_358852","uvig_358852_45","uvig_355854_46","S3.0144.01X194","dolphyn",3,2,"2235"
"754","uvig_358852","uvig_358852_48","uvig_355854_43","S3.0144.01X194","pepsyn",3,2,"2235"
"755","uvig_358852","uvig_358852_51","uvig_355854_40","S3.0144.01X194","dolphyn",3,2,"2235"
"756","uvig_358852","uvig_358852_55","uvig_355854_36","S3.0144.01X194","dolphyn",3,2,"2235"
"757","uvig_358852","uvig_358852_56","uvig_355854_35","S3.0144.01X194","pepsyn",3,2,"2235"
"758","uvig_358852","uvig_358852_60","uvig_355854_31","S3.0144.01X194","dolphyn",3,2,"2235"
"759","uvig_358852","uvig_358852_12","uvig_358476_13","S3.0144.01X194","dolphyn",3,1,"2235"
"760","uvig_358852","uvig_358852_16","uvig_355854_10","S3.0144.01X194","dolphyn",3,1,"2235"
"761","uvig_358852","uvig_358852_17","uvig_355854_9","S3.0144.01X194","dolphyn",3,1,"2235"
"762","uvig_358852","uvig_358852_2","uvig_357645_54","S3.0144.01X194","dolphyn",3,1,"2235"
"763","uvig_358852","uvig_358852_21","uvig_355854_5","S3.0144.01X194","dolphyn",3,1,"2235"
"764","uvig_358852","uvig_358852_27","uvig_355854_63","S3.0144.01X194","dolphyn",3,1,"2235"
"765","uvig_358852","uvig_358852_29","uvig_355854_61","S3.0144.01X194","pepsyn",3,1,"2235"
"766","uvig_358852","uvig_358852_30","uvig_355854_59","S3.0144.01X194","dolphyn",3,1,"2235"
"767","uvig_358852","uvig_358852_34","uvig_355854_56","S3.0144.01X194","dolphyn",3,1,"2235"
"768","uvig_358852","uvig_358852_37","uvig_355854_53","S3.0144.01X194","dolphyn",3,1,"2235"
"769","uvig_358852","uvig_358852_38","uvig_355854_52","S3.0144.01X194","dolphyn",3,1,"2235"
"770","uvig_358852","uvig_358852_4","uvig_355854_22","S3.0144.01X194","dolphyn",3,1,"2235"
"771","uvig_358852","uvig_358852_41","uvig_355854_49","S3.0144.01X194","dolphyn",3,1,"2235"
"772","uvig_358852","uvig_358852_42","uvig_355854_48","S3.0144.01X194","dolphyn",3,1,"2235"
"773","uvig_358852","uvig_358852_44","uvig_355854_47","S3.0144.01X194","dolphyn",3,1,"2235"
"774","uvig_358852","uvig_358852_47","uvig_355854_44","S3.0144.01X194","dolphyn",3,1,"2235"
"775","uvig_358852","uvig_358852_48","uvig_355854_43","S3.0144.01X194","dolphyn",3,1,"2235"
"776","uvig_358852","uvig_358852_5","uvig_356912_62","S3.0144.01X194","dolphyn",3,1,"2235"
"777","uvig_358852","uvig_358852_50","uvig_355854_41","S3.0144.01X194","dolphyn",3,1,"2235"
"778","uvig_358852","uvig_358852_54","uvig_355854_37","S3.0144.01X194","dolphyn",3,1,"2235"
"779","uvig_358852","uvig_358852_6","uvig_355854_20","S3.0144.01X194","pepsyn",3,1,"2235"
"780","uvig_358852","uvig_358852_61","uvig_355854_30","S3.0144.01X194","dolphyn",3,1,"2235"
"781","uvig_358852","uvig_358852_63","uvig_358682_14","S3.0144.01X194","dolphyn",3,1,"2235"
"782","uvig_358852","uvig_358852_43","uvig_355947_65","S3.0144.01X194","pepsyn",2,1,"2235"
"783","uvig_379414","uvig_379414_7","uvig_357864_73","S3.0144.01X194","pepsyn",3,62,NA
"784","uvig_379414","uvig_379414_10","uvig_379414_10","S3.0144.01X194","pepsyn",3,32,NA
"785","uvig_379414","uvig_379414_29","uvig_205260_68","S3.0144.01X194","pepsyn",1,32,NA
"786","uvig_379414","uvig_379414_25","uvig_359213_22","S3.0144.01X194","pepsyn",2,20,NA
"787","uvig_379414","uvig_379414_4","uvig_357328_8","S3.0144.01X194","pepsyn",3,16,NA
"788","uvig_379414","uvig_379414_3","uvig_379414_3","S3.0144.01X194","pepsyn",3,12,NA
"789","uvig_379414","uvig_379414_23","uvig_359213_24","S3.0144.01X194","pepsyn",2,12,NA
"790","uvig_379414","uvig_379414_26","uvig_205260_74","S3.0144.01X194","pepsyn",2,12,NA
"791","uvig_379414","uvig_379414_43","uvig_578788_2","S3.0144.01X194","pepsyn",2,12,NA
"792","uvig_379414","uvig_379414_7","uvig_357864_73","S3.0144.01X194","dolphyn",3,11,NA
"793","uvig_379414","uvig_379414_12","uvig_357328_12","S3.0144.01X194","pepsyn",3,10,NA
"794","uvig_379414","uvig_379414_14","uvig_357328_14","S3.0144.01X194","pepsyn",3,10,NA
"795","uvig_379414","uvig_379414_24","uvig_359213_23","S3.0144.01X194","pepsyn",2,10,NA
"796","uvig_379414","uvig_379414_28","uvig_315082_59","S3.0144.01X194","pepsyn",2,10,NA
"797","uvig_379414","uvig_379414_29","uvig_205260_68","S3.0144.01X194","dolphyn",1,9,NA
"798","uvig_379414","uvig_379414_10","uvig_379414_10","S3.0144.01X194","dolphyn",3,8,NA
"799","uvig_379414","uvig_379414_22","uvig_205260_78","S3.0144.01X194","pepsyn",2,8,NA
"800","uvig_379414","uvig_379414_11","uvig_357328_11","S3.0144.01X194","pepsyn",3,6,NA
"801","uvig_379414","uvig_379414_15","uvig_205260_86","S3.0144.01X194","pepsyn",2,6,NA
"802","uvig_379414","uvig_379414_5","uvig_359213_45","S3.0144.01X194","pepsyn",2,6,NA
"803","uvig_379414","uvig_379414_25","uvig_359213_22","S3.0144.01X194","dolphyn",2,5,NA
"804","uvig_379414","uvig_379414_13","uvig_357328_13","S3.0144.01X194","pepsyn",3,4,NA
