"","taxon_id","pro_id","pro_id_representative","sample","library","in_phages","n"
"586","uvig_358476","uvig_358476_9","uvig_356500_24","S3.0144.01X194","pepsyn",4,6
"587","uvig_358476","uvig_358476_25","uvig_355854_3","S3.0144.01X194","pepsyn",3,6
"588","uvig_358476","uvig_358476_3","uvig_357645_54","S3.0144.01X194","pepsyn",3,6
"589","uvig_358476","uvig_358476_30","uvig_355854_62","S3.0144.01X194","pepsyn",3,6
"590","uvig_358476","uvig_358476_45","uvig_355854_48","S3.0144.01X194","pepsyn",3,6
"591","uvig_358476","uvig_358476_49","uvig_355854_44","S3.0144.01X194","pepsyn",3,6
"592","uvig_358476","uvig_358476_57","uvig_355854_36","S3.0144.01X194","pepsyn",3,6
"593","uvig_358476","uvig_358476_64","uvig_358476_64","S3.0144.01X194","pepsyn",3,6
"594","uvig_358476","uvig_358476_66","uvig_355854_27","S3.0144.01X194","pepsyn",3,6
"595","uvig_358476","uvig_358476_48","uvig_355854_45","S3.0144.01X194","dolphyn",3,5
"596","uvig_358476","uvig_358476_18","uvig_355854_9","S3.0144.01X194","pepsyn",3,4
"597","uvig_358476","uvig_358476_23","uvig_355854_5","S3.0144.01X194","pepsyn",3,4
"598","uvig_358476","uvig_358476_24","uvig_355854_4","S3.0144.01X194","pepsyn",3,4
"599","uvig_358476","uvig_358476_32","uvig_355854_59","S3.0144.01X194","pepsyn",3,4
"600","uvig_358476","uvig_358476_40","uvig_355854_52","S3.0144.01X194","pepsyn",3,4
"601","uvig_358476","uvig_358476_42","uvig_355854_50","S3.0144.01X194","pepsyn",3,4
"602","uvig_358476","uvig_358476_44","uvig_355854_49","S3.0144.01X194","pepsyn",3,4
"603","uvig_358476","uvig_358476_5","uvig_355854_22","S3.0144.01X194","pepsyn",3,4
"604","uvig_358476","uvig_358476_51","uvig_355854_42","S3.0144.01X194","dolphyn",3,4
"605","uvig_358476","uvig_358476_52","uvig_355854_41","S3.0144.01X194","pepsyn",3,4
"606","uvig_358476","uvig_358476_55","uvig_355854_38","S3.0144.01X194","dolphyn",3,4
"607","uvig_358476","uvig_358476_56","uvig_355854_37","S3.0144.01X194","pepsyn",3,4
"608","uvig_358476","uvig_358476_6","uvig_356912_62","S3.0144.01X194","pepsyn",3,4
"609","uvig_358476","uvig_358476_65","uvig_358682_14","S3.0144.01X194","pepsyn",3,4
"610","uvig_358476","uvig_358476_16","uvig_355854_11","S3.0144.01X194","dolphyn",4,3
"611","uvig_358476","uvig_358476_8","uvig_429694_15","S3.0144.01X194","dolphyn",4,3
"612","uvig_358476","uvig_358476_1","uvig_355854_26","S3.0144.01X194","dolphyn",3,3
"613","uvig_358476","uvig_358476_2","uvig_355947_23","S3.0144.01X194","dolphyn",3,3
"614","uvig_358476","uvig_358476_20","uvig_355854_8","S3.0144.01X194","dolphyn",3,3
"615","uvig_358476","uvig_358476_54","uvig_355854_39","S3.0144.01X194","dolphyn",3,3
"616","uvig_358476","uvig_358476_59","uvig_355854_34","S3.0144.01X194","dolphyn",3,3
"617","uvig_358476","uvig_358476_14","uvig_356500_41","S3.0144.01X194","pepsyn",4,2
"618","uvig_358476","uvig_358476_4","ivig_4176_1","S3.0144.01X194","dolphyn",4,2
"619","uvig_358476","uvig_358476_9","uvig_356500_24","S3.0144.01X194","dolphyn",4,2
"620","uvig_358476","uvig_358476_12","uvig_355854_15","S3.0144.01X194","pepsyn",3,2
"621","uvig_358476","uvig_358476_13","uvig_358476_13","S3.0144.01X194","pepsyn",3,2
"622","uvig_358476","uvig_358476_15","uvig_358476_15","S3.0144.01X194","pepsyn",3,2
"623","uvig_358476","uvig_358476_17","uvig_355854_10","S3.0144.01X194","pepsyn",3,2
"624","uvig_358476","uvig_358476_21","uvig_355854_7","S3.0144.01X194","dolphyn",3,2
"625","uvig_358476","uvig_358476_22","uvig_355854_6","S3.0144.01X194","dolphyn",3,2
"626","uvig_358476","uvig_358476_24","uvig_355854_4","S3.0144.01X194","dolphyn",3,2
"627","uvig_358476","uvig_358476_25","uvig_355854_3","S3.0144.01X194","dolphyn",3,2
"628","uvig_358476","uvig_358476_26","uvig_355854_2","S3.0144.01X194","pepsyn",3,2
"629","uvig_358476","uvig_358476_27","uvig_355947_47","S3.0144.01X194","dolphyn",3,2
"630","uvig_358476","uvig_358476_28","uvig_355854_64","S3.0144.01X194","pepsyn",3,2
"631","uvig_358476","uvig_358476_29","uvig_355854_63","S3.0144.01X194","pepsyn",3,2
"632","uvig_358476","uvig_358476_30","uvig_355854_62","S3.0144.01X194","dolphyn",3,2
"633","uvig_358476","uvig_358476_34","uvig_355854_58","S3.0144.01X194","pepsyn",3,2
"634","uvig_358476","uvig_358476_35","uvig_355854_57","S3.0144.01X194","pepsyn",3,2
"635","uvig_358476","uvig_358476_36","uvig_355854_56","S3.0144.01X194","pepsyn",3,2
"636","uvig_358476","uvig_358476_37","uvig_355854_55","S3.0144.01X194","pepsyn",3,2
"637","uvig_358476","uvig_358476_38","uvig_355854_54","S3.0144.01X194","dolphyn",3,2
"638","uvig_358476","uvig_358476_39","uvig_355854_53","S3.0144.01X194","pepsyn",3,2
"639","uvig_358476","uvig_358476_41","uvig_355854_51","S3.0144.01X194","pepsyn",3,2
"640","uvig_358476","uvig_358476_47","uvig_355854_46","S3.0144.01X194","dolphyn",3,2
"641","uvig_358476","uvig_358476_50","uvig_355854_43","S3.0144.01X194","pepsyn",3,2
"642","uvig_358476","uvig_358476_53","uvig_355854_40","S3.0144.01X194","dolphyn",3,2
"643","uvig_358476","uvig_358476_57","uvig_355854_36","S3.0144.01X194","dolphyn",3,2
"644","uvig_358476","uvig_358476_58","uvig_355854_35","S3.0144.01X194","pepsyn",3,2
"645","uvig_358476","uvig_358476_62","uvig_355854_31","S3.0144.01X194","dolphyn",3,2
"646","uvig_358476","uvig_358476_13","uvig_358476_13","S3.0144.01X194","dolphyn",3,1
"647","uvig_358476","uvig_358476_17","uvig_355854_10","S3.0144.01X194","dolphyn",3,1
"648","uvig_358476","uvig_358476_18","uvig_355854_9","S3.0144.01X194","dolphyn",3,1
"649","uvig_358476","uvig_358476_23","uvig_355854_5","S3.0144.01X194","dolphyn",3,1
"650","uvig_358476","uvig_358476_29","uvig_355854_63","S3.0144.01X194","dolphyn",3,1
"651","uvig_358476","uvig_358476_3","uvig_357645_54","S3.0144.01X194","dolphyn",3,1
"652","uvig_358476","uvig_358476_31","uvig_355854_61","S3.0144.01X194","pepsyn",3,1
"653","uvig_358476","uvig_358476_32","uvig_355854_59","S3.0144.01X194","dolphyn",3,1
"654","uvig_358476","uvig_358476_36","uvig_355854_56","S3.0144.01X194","dolphyn",3,1
"655","uvig_358476","uvig_358476_39","uvig_355854_53","S3.0144.01X194","dolphyn",3,1
"656","uvig_358476","uvig_358476_40","uvig_355854_52","S3.0144.01X194","dolphyn",3,1
"657","uvig_358476","uvig_358476_44","uvig_355854_49","S3.0144.01X194","dolphyn",3,1
"658","uvig_358476","uvig_358476_45","uvig_355854_48","S3.0144.01X194","dolphyn",3,1
"659","uvig_358476","uvig_358476_46","uvig_355854_47","S3.0144.01X194","dolphyn",3,1
"660","uvig_358476","uvig_358476_49","uvig_355854_44","S3.0144.01X194","dolphyn",3,1
"661","uvig_358476","uvig_358476_5","uvig_355854_22","S3.0144.01X194","dolphyn",3,1
"662","uvig_358476","uvig_358476_50","uvig_355854_43","S3.0144.01X194","dolphyn",3,1
"663","uvig_358476","uvig_358476_52","uvig_355854_41","S3.0144.01X194","dolphyn",3,1
"664","uvig_358476","uvig_358476_56","uvig_355854_37","S3.0144.01X194","dolphyn",3,1
"665","uvig_358476","uvig_358476_6","uvig_356912_62","S3.0144.01X194","dolphyn",3,1
"666","uvig_358476","uvig_358476_63","uvig_355854_30","S3.0144.01X194","dolphyn",3,1
"667","uvig_358476","uvig_358476_65","uvig_358682_14","S3.0144.01X194","dolphyn",3,1
"668","uvig_358476","uvig_358476_7","uvig_355854_20","S3.0144.01X194","pepsyn",3,1
"669","uvig_358476","uvig_358476_19","uvig_358476_19","S3.0144.01X194","pepsyn",1,1
"670","uvig_358476","uvig_358476_43","uvig_358476_43","S3.0144.01X194","pepsyn",1,1
"671","uvig_358852","uvig_358852_58","uvig_355854_33","S3.0144.01X194","pepsyn",3,44
"672","uvig_358852","uvig_358852_59","uvig_355854_32","S3.0144.01X194","pepsyn",3,32
"673","uvig_358852","uvig_358852_10","uvig_355854_16","S3.0144.01X194","pepsyn",4,28
"674","uvig_358852","uvig_358852_9","uvig_355854_17","S3.0144.01X194","pepsyn",4,24
"675","uvig_358852","uvig_358852_1","uvig_355947_23","S3.0144.01X194","pepsyn",3,24
"676","uvig_358852","uvig_358852_18","uvig_355854_8","S3.0144.01X194","pepsyn",3,20
"677","uvig_358852","uvig_358852_49","uvig_355854_42","S3.0144.01X194","pepsyn",3,20
"678","uvig_358852","uvig_358852_46","uvig_355854_45","S3.0144.01X194","pepsyn",3,18
"679","uvig_358852","uvig_358852_15","uvig_355854_11","S3.0144.01X194","pepsyn",4,16
"680","uvig_358852","uvig_358852_7","uvig_429694_15","S3.0144.01X194","pepsyn",4,14
"681","uvig_358852","uvig_358852_53","uvig_355854_38","S3.0144.01X194","pepsyn",3,14
"682","uvig_358852","uvig_358852_36","uvig_355854_54","S3.0144.01X194","pepsyn",3,12
"683","uvig_358852","uvig_358852_52","uvig_355854_39","S3.0144.01X194","pepsyn",3,12
"684","uvig_358852","uvig_358852_58","uvig_355854_33","S3.0144.01X194","dolphyn",3,12
"685","uvig_358852","uvig_358852_65","uvig_355854_26","S3.0144.01X194","pepsyn",3,12
"686","uvig_358852","uvig_358852_45","uvig_355854_46","S3.0144.01X194","pepsyn",3,10
"687","uvig_358852","uvig_358852_51","uvig_355854_40","S3.0144.01X194","pepsyn",3,10
"688","uvig_358852","uvig_358852_60","uvig_355854_31","S3.0144.01X194","pepsyn",3,10
"689","uvig_358852","uvig_358852_59","uvig_355854_32","S3.0144.01X194","dolphyn",3,9
"690","uvig_358852","uvig_358852_61","uvig_355854_30","S3.0144.01X194","pepsyn",3,9
"691","uvig_358852","uvig_358852_10","uvig_355854_16","S3.0144.01X194","dolphyn",4,8
"692","uvig_358852","uvig_358852_20","uvig_355854_6","S3.0144.01X194","pepsyn",3,8
"693","uvig_358852","uvig_358852_25","uvig_355947_47","S3.0144.01X194","pepsyn",3,8
"694","uvig_358852","uvig_358852_44","uvig_355854_47","S3.0144.01X194","pepsyn",3,8
"695","uvig_358852","uvig_358852_57","uvig_355854_34","S3.0144.01X194","pepsyn",3,8
"696","uvig_358852","uvig_358852_19","uvig_355854_7","S3.0144.01X194","pepsyn",3,7
"697","uvig_358852","uvig_358852_3","ivig_4176_1","S3.0144.01X194","pepsyn",4,6
"698","uvig_358852","uvig_358852_8","uvig_356500_24","S3.0144.01X194","pepsyn",4,6
"699","uvig_358852","uvig_358852_9","uvig_355854_17","S3.0144.01X194","dolphyn",4,6
"700","uvig_358852","uvig_358852_2","uvig_357645_54","S3.0144.01X194","pepsyn",3,6
"701","uvig_358852","uvig_358852_23","uvig_355854_3","S3.0144.01X194","pepsyn",3,6
"702","uvig_358852","uvig_358852_28","uvig_355854_62","S3.0144.01X194","pepsyn",3,6
"703","uvig_358852","uvig_358852_42","uvig_355854_48","S3.0144.01X194","pepsyn",3,6
"704","uvig_358852","uvig_358852_47","uvig_355854_44","S3.0144.01X194","pepsyn",3,6
"705","uvig_358852","uvig_358852_55","uvig_355854_36","S3.0144.01X194","pepsyn",3,6
"706","uvig_358852","uvig_358852_62","uvig_358476_64","S3.0144.01X194","pepsyn",3,6
"707","uvig_358852","uvig_358852_64","uvig_355854_27","S3.0144.01X194","pepsyn",3,6
"708","uvig_358852","uvig_358852_46","uvig_355854_45","S3.0144.01X194","dolphyn",3,5
"709","uvig_358852","uvig_358852_17","uvig_355854_9","S3.0144.01X194","pepsyn",3,4
"710","uvig_358852","uvig_358852_21","uvig_355854_5","S3.0144.01X194","pepsyn",3,4
"711","uvig_358852","uvig_358852_22","uvig_355854_4","S3.0144.01X194","pepsyn",3,4
"712","uvig_358852","uvig_358852_30","uvig_355854_59","S3.0144.01X194","pepsyn",3,4
"713","uvig_358852","uvig_358852_38","uvig_355854_52","S3.0144.01X194","pepsyn",3,4
"714","uvig_358852","uvig_358852_4","uvig_355854_22","S3.0144.01X194","pepsyn",3,4
"715","uvig_358852","uvig_358852_40","uvig_355854_50","S3.0144.01X194","pepsyn",3,4
"716","uvig_358852","uvig_358852_41","uvig_355854_49","S3.0144.01X194","pepsyn",3,4
"717","uvig_358852","uvig_358852_49","uvig_355854_42","S3.0144.01X194","dolphyn",3,4
"718","uvig_358852","uvig_358852_5","uvig_356912_62","S3.0144.01X194","pepsyn",3,4
"719","uvig_358852","uvig_358852_50","uvig_355854_41","S3.0144.01X194","pepsyn",3,4
"720","uvig_358852","uvig_358852_53","uvig_355854_38","S3.0144.01X194","dolphyn",3,4
"721","uvig_358852","uvig_358852_54","uvig_355854_37","S3.0144.01X194","pepsyn",3,4
"722","uvig_358852","uvig_358852_63","uvig_358682_14","S3.0144.01X194","pepsyn",3,4
"723","uvig_358852","uvig_358852_15","uvig_355854_11","S3.0144.01X194","dolphyn",4,3
"724","uvig_358852","uvig_358852_7","uvig_429694_15","S3.0144.01X194","dolphyn",4,3
"725","uvig_358852","uvig_358852_1","uvig_355947_23","S3.0144.01X194","dolphyn",3,3
"726","uvig_358852","uvig_358852_18","uvig_355854_8","S3.0144.01X194","dolphyn",3,3
"727","uvig_358852","uvig_358852_52","uvig_355854_39","S3.0144.01X194","dolphyn",3,3
"728","uvig_358852","uvig_358852_57","uvig_355854_34","S3.0144.01X194","dolphyn",3,3
"729","uvig_358852","uvig_358852_65","uvig_355854_26","S3.0144.01X194","dolphyn",3,3
"730","uvig_358852","uvig_358852_13","uvig_356500_41","S3.0144.01X194","pepsyn",4,2
"731","uvig_358852","uvig_358852_3","ivig_4176_1","S3.0144.01X194","dolphyn",4,2
"732","uvig_358852","uvig_358852_8","uvig_356500_24","S3.0144.01X194","dolphyn",4,2
"733","uvig_358852","uvig_358852_11","uvig_355854_15","S3.0144.01X194","pepsyn",3,2
"734","uvig_358852","uvig_358852_12","uvig_358476_13","S3.0144.01X194","pepsyn",3,2
"735","uvig_358852","uvig_358852_14","uvig_358476_15","S3.0144.01X194","pepsyn",3,2
"736","uvig_358852","uvig_358852_16","uvig_355854_10","S3.0144.01X194","pepsyn",3,2
"737","uvig_358852","uvig_358852_19","uvig_355854_7","S3.0144.01X194","dolphyn",3,2
"738","uvig_358852","uvig_358852_20","uvig_355854_6","S3.0144.01X194","dolphyn",3,2
"739","uvig_358852","uvig_358852_22","uvig_355854_4","S3.0144.01X194","dolphyn",3,2
"740","uvig_358852","uvig_358852_23","uvig_355854_3","S3.0144.01X194","dolphyn",3,2
"741","uvig_358852","uvig_358852_24","uvig_355854_2","S3.0144.01X194","pepsyn",3,2
"742","uvig_358852","uvig_358852_25","uvig_355947_47","S3.0144.01X194","dolphyn",3,2
"743","uvig_358852","uvig_358852_26","uvig_355854_64","S3.0144.01X194","pepsyn",3,2
"744","uvig_358852","uvig_358852_27","uvig_355854_63","S3.0144.01X194","pepsyn",3,2
"745","uvig_358852","uvig_358852_28","uvig_355854_62","S3.0144.01X194","dolphyn",3,2
"746","uvig_358852","uvig_358852_32","uvig_355854_58","S3.0144.01X194","pepsyn",3,2
"747","uvig_358852","uvig_358852_33","uvig_355854_57","S3.0144.01X194","pepsyn",3,2
"748","uvig_358852","uvig_358852_34","uvig_355854_56","S3.0144.01X194","pepsyn",3,2
"749","uvig_358852","uvig_358852_35","uvig_355854_55","S3.0144.01X194","pepsyn",3,2
"750","uvig_358852","uvig_358852_36","uvig_355854_54","S3.0144.01X194","dolphyn",3,2
"751","uvig_358852","uvig_358852_37","uvig_355854_53","S3.0144.01X194","pepsyn",3,2
"752","uvig_358852","uvig_358852_39","uvig_355854_51","S3.0144.01X194","pepsyn",3,2
"753","uvig_358852","uvig_358852_45","uvig_355854_46","S3.0144.01X194","dolphyn",3,2
"754","uvig_358852","uvig_358852_48","uvig_355854_43","S3.0144.01X194","pepsyn",3,2
"755","uvig_358852","uvig_358852_51","uvig_355854_40","S3.0144.01X194","dolphyn",3,2
"756","uvig_358852","uvig_358852_55","uvig_355854_36","S3.0144.01X194","dolphyn",3,2
"757","uvig_358852","uvig_358852_56","uvig_355854_35","S3.0144.01X194","pepsyn",3,2
"758","uvig_358852","uvig_358852_60","uvig_355854_31","S3.0144.01X194","dolphyn",3,2
"759","uvig_358852","uvig_358852_12","uvig_358476_13","S3.0144.01X194","dolphyn",3,1
"760","uvig_358852","uvig_358852_16","uvig_355854_10","S3.0144.01X194","dolphyn",3,1
"761","uvig_358852","uvig_358852_17","uvig_355854_9","S3.0144.01X194","dolphyn",3,1
"762","uvig_358852","uvig_358852_2","uvig_357645_54","S3.0144.01X194","dolphyn",3,1
"763","uvig_358852","uvig_358852_21","uvig_355854_5","S3.0144.01X194","dolphyn",3,1
"764","uvig_358852","uvig_358852_27","uvig_355854_63","S3.0144.01X194","dolphyn",3,1
"765","uvig_358852","uvig_358852_29","uvig_355854_61","S3.0144.01X194","pepsyn",3,1
"766","uvig_358852","uvig_358852_30","uvig_355854_59","S3.0144.01X194","dolphyn",3,1
"767","uvig_358852","uvig_358852_34","uvig_355854_56","S3.0144.01X194","dolphyn",3,1
"768","uvig_358852","uvig_358852_37","uvig_355854_53","S3.0144.01X194","dolphyn",3,1
"769","uvig_358852","uvig_358852_38","uvig_355854_52","S3.0144.01X194","dolphyn",3,1
"770","uvig_358852","uvig_358852_4","uvig_355854_22","S3.0144.01X194","dolphyn",3,1
"771","uvig_358852","uvig_358852_41","uvig_355854_49","S3.0144.01X194","dolphyn",3,1
"772","uvig_358852","uvig_358852_42","uvig_355854_48","S3.0144.01X194","dolphyn",3,1
"773","uvig_358852","uvig_358852_44","uvig_355854_47","S3.0144.01X194","dolphyn",3,1
"774","uvig_358852","uvig_358852_47","uvig_355854_44","S3.0144.01X194","dolphyn",3,1
"775","uvig_358852","uvig_358852_48","uvig_355854_43","S3.0144.01X194","dolphyn",3,1
"776","uvig_358852","uvig_358852_5","uvig_356912_62","S3.0144.01X194","dolphyn",3,1
"777","uvig_358852","uvig_358852_50","uvig_355854_41","S3.0144.01X194","dolphyn",3,1
"778","uvig_358852","uvig_358852_54","uvig_355854_37","S3.0144.01X194","dolphyn",3,1
"779","uvig_358852","uvig_358852_6","uvig_355854_20","S3.0144.01X194","pepsyn",3,1
"780","uvig_358852","uvig_358852_61","uvig_355854_30","S3.0144.01X194","dolphyn",3,1
"781","uvig_358852","uvig_358852_63","uvig_358682_14","S3.0144.01X194","dolphyn",3,1
"782","uvig_358852","uvig_358852_43","uvig_355947_65","S3.0144.01X194","pepsyn",2,1
"783","uvig_379414","uvig_379414_7","uvig_357864_73","S3.0144.01X194","pepsyn",3,62
"784","uvig_379414","uvig_379414_10","uvig_379414_10","S3.0144.01X194","pepsyn",3,32
"785","uvig_379414","uvig_379414_29","uvig_205260_68","S3.0144.01X194","pepsyn",1,32
"786","uvig_379414","uvig_379414_25","uvig_359213_22","S3.0144.01X194","pepsyn",2,20
"787","uvig_379414","uvig_379414_4","uvig_357328_8","S3.0144.01X194","pepsyn",3,16
"788","uvig_379414","uvig_379414_3","uvig_379414_3","S3.0144.01X194","pepsyn",3,12
"789","uvig_379414","uvig_379414_23","uvig_359213_24","S3.0144.01X194","pepsyn",2,12
"790","uvig_379414","uvig_379414_26","uvig_205260_74","S3.0144.01X194","pepsyn",2,12
"791","uvig_379414","uvig_379414_43","uvig_578788_2","S3.0144.01X194","pepsyn",2,12
"792","uvig_379414","uvig_379414_7","uvig_357864_73","S3.0144.01X194","dolphyn",3,11
"793","uvig_379414","uvig_379414_12","uvig_357328_12","S3.0144.01X194","pepsyn",3,10
"794","uvig_379414","uvig_379414_14","uvig_357328_14","S3.0144.01X194","pepsyn",3,10
"795","uvig_379414","uvig_379414_24","uvig_359213_23","S3.0144.01X194","pepsyn",2,10
"796","uvig_379414","uvig_379414_28","uvig_315082_59","S3.0144.01X194","pepsyn",2,10
"797","uvig_379414","uvig_379414_29","uvig_205260_68","S3.0144.01X194","dolphyn",1,9
"798","uvig_379414","uvig_379414_10","uvig_379414_10","S3.0144.01X194","dolphyn",3,8
"799","uvig_379414","uvig_379414_22","uvig_205260_78","S3.0144.01X194","pepsyn",2,8
"800","uvig_379414","uvig_379414_11","uvig_357328_11","S3.0144.01X194","pepsyn",3,6
"801","uvig_379414","uvig_379414_15","uvig_205260_86","S3.0144.01X194","pepsyn",2,6
"802","uvig_379414","uvig_379414_5","uvig_359213_45","S3.0144.01X194","pepsyn",2,6
"803","uvig_379414","uvig_379414_25","uvig_359213_22","S3.0144.01X194","dolphyn",2,5
"804","uvig_379414","uvig_379414_13","uvig_357328_13","S3.0144.01X194","pepsyn",3,4
"805","uvig_379414","uvig_379414_4","uvig_357328_8","S3.0144.01X194","dolphyn",3,4
"806","uvig_379414","uvig_379414_8","uvig_578788_45","S3.0144.01X194","pepsyn",3,4
"807","uvig_379414","uvig_379414_16","uvig_205260_85","S3.0144.01X194","pepsyn",2,4
"808","uvig_379414","uvig_379414_42","uvig_205260_54","S3.0144.01X194","pepsyn",2,4
"809","uvig_379414","uvig_379414_6","uvig_379414_6","S3.0144.01X194","pepsyn",2,4
"810","uvig_379414","uvig_379414_17","uvig_379414_17","S3.0144.01X194","pepsyn",1,4
"811","uvig_379414","uvig_379414_18","uvig_205260_82","S3.0144.01X194","pepsyn",1,4
"812","uvig_379414","uvig_379414_21","uvig_205260_79","S3.0144.01X194","pepsyn",1,4
"813","uvig_379414","uvig_379414_30","uvig_205260_67","S3.0144.01X194","pepsyn",1,4
"814","uvig_379414","uvig_379414_37","uvig_205260_58","S3.0144.01X194","pepsyn",1,4
"815","uvig_379414","uvig_379414_3","uvig_379414_3","S3.0144.01X194","dolphyn",3,3
"816","uvig_379414","uvig_379414_26","uvig_205260_74","S3.0144.01X194","dolphyn",2,3
"817","uvig_379414","uvig_379414_43","uvig_578788_2","S3.0144.01X194","dolphyn",2,3
"818","uvig_379414","uvig_379414_20","uvig_357328_3","S3.0144.01X194","pepsyn",3,2
"819","uvig_379414","uvig_379414_15","uvig_205260_86","S3.0144.01X194","dolphyn",2,2
"820","uvig_379414","uvig_379414_2","uvig_429042_43","S3.0144.01X194","pepsyn",2,2
"821","uvig_379414","uvig_379414_22","uvig_205260_78","S3.0144.01X194","dolphyn",2,2
"822","uvig_379414","uvig_379414_23","uvig_359213_24","S3.0144.01X194","dolphyn",2,2
"823","uvig_379414","uvig_379414_27","uvig_379414_27","S3.0144.01X194","pepsyn",2,2
"824","uvig_379414","uvig_379414_28","uvig_315082_59","S3.0144.01X194","dolphyn",2,2
"825","uvig_379414","uvig_379414_41","uvig_379414_41","S3.0144.01X194","pepsyn",2,2
"826","uvig_379414","uvig_379414_19","uvig_205260_81","S3.0144.01X194","pepsyn",1,2
"827","uvig_379414","uvig_379414_21","uvig_205260_79","S3.0144.01X194","dolphyn",1,2
"828","uvig_379414","uvig_379414_31","uvig_205260_66","S3.0144.01X194","pepsyn",1,2
"829","uvig_379414","uvig_379414_32","uvig_205260_65","S3.0144.01X194","pepsyn",1,2
"830","uvig_379414","uvig_379414_33","uvig_379414_33","S3.0144.01X194","pepsyn",1,2
"831","uvig_379414","uvig_379414_34","uvig_205260_63","S3.0144.01X194","pepsyn",1,2
"832","uvig_379414","uvig_379414_35","uvig_205260_60","S3.0144.01X194","pepsyn",1,2
"833","uvig_379414","uvig_379414_36","uvig_379414_36","S3.0144.01X194","pepsyn",1,2
"834","uvig_379414","uvig_379414_40","uvig_379414_40","S3.0144.01X194","pepsyn",1,2
"835","uvig_379414","uvig_379414_9","ivig_4424_30","S3.0144.01X194","pepsyn",1,2
"836","uvig_379414","uvig_379414_11","uvig_357328_11","S3.0144.01X194","dolphyn",3,1
"837","uvig_379414","uvig_379414_12","uvig_357328_12","S3.0144.01X194","dolphyn",3,1
"838","uvig_379414","uvig_379414_14","uvig_357328_14","S3.0144.01X194","dolphyn",3,1
"839","uvig_379414","uvig_379414_8","uvig_578788_45","S3.0144.01X194","dolphyn",3,1
"840","uvig_379414","uvig_379414_16","uvig_205260_85","S3.0144.01X194","dolphyn",2,1
"841","uvig_379414","uvig_379414_24","uvig_359213_23","S3.0144.01X194","dolphyn",2,1
"842","uvig_379414","uvig_379414_41","uvig_379414_41","S3.0144.01X194","dolphyn",2,1
"843","uvig_379414","uvig_379414_5","uvig_359213_45","S3.0144.01X194","dolphyn",2,1
"844","uvig_379414","uvig_379414_1","uvig_379414_1","S3.0144.01X194","pepsyn",1,1
"845","uvig_379414","uvig_379414_18","uvig_205260_82","S3.0144.01X194","dolphyn",1,1
"846","uvig_379414","uvig_379414_19","uvig_205260_81","S3.0144.01X194","dolphyn",1,1
"847","uvig_379414","uvig_379414_32","uvig_205260_65","S3.0144.01X194","dolphyn",1,1
"848","uvig_379414","uvig_379414_36","uvig_379414_36","S3.0144.01X194","dolphyn",1,1
"849","uvig_379414","uvig_379414_38","uvig_379414_38","S3.0144.01X194","pepsyn",1,1
"850","uvig_379414","uvig_379414_39","uvig_379414_39","S3.0144.01X194","pepsyn",1,1
"851","uvig_385029","uvig_385029_79","uvig_379414_10","S3.0144.01X194","pepsyn",3,32
"852","uvig_385029","uvig_385029_38","uvig_205260_52","S3.0144.01X194","pepsyn",1,28
"853","uvig_385029","uvig_385029_123","uvig_357328_54","S3.0144.01X194","pepsyn",1,26
"854","uvig_385029","uvig_385029_44","uvig_385029_44","S3.0144.01X194","pepsyn",1,24
"855","uvig_385029","uvig_385029_61","uvig_271818_79","S3.0144.01X194","pepsyn",2,22
"856","uvig_385029","uvig_385029_52","uvig_385029_52","S3.0144.01X194","pepsyn",1,22
"857","uvig_385029","uvig_385029_93","ivig_4424_9","S3.0144.01X194","pepsyn",1,22
"858","uvig_385029","uvig_385029_129","uvig_385029_129","S3.0144.01X194","pepsyn",1,20
"859","uvig_385029","uvig_385029_42","uvig_385029_42","S3.0144.01X194","pepsyn",1,20
"860","uvig_385029","uvig_385029_50","uvig_385029_50","S3.0144.01X194","pepsyn",1,18
"861","uvig_385029","uvig_385029_74","uvig_357328_5","S3.0144.01X194","pepsyn",1,18
"862","uvig_385029","uvig_385029_91","ivig_4424_11","S3.0144.01X194","pepsyn",1,18
"863","uvig_385029","uvig_385029_77","uvig_357328_8","S3.0144.01X194","pepsyn",3,16
"864","uvig_385029","uvig_385029_116","uvig_357328_47","S3.0144.01X194","pepsyn",2,16
"865","uvig_385029","uvig_385029_58","uvig_385029_58","S3.0144.01X194","pepsyn",1,16
"866","uvig_385029","uvig_385029_90","ivig_4424_12","S3.0144.01X194","pepsyn",1,16
"867","uvig_385029","uvig_385029_33","uvig_385029_33","S3.0144.01X194","pepsyn",1,14
"868","uvig_385029","uvig_385029_68","uvig_385029_68","S3.0144.01X194","pepsyn",1,14
"869","uvig_385029","uvig_385029_71","uvig_379414_3","S3.0144.01X194","pepsyn",3,12
"870","uvig_385029","uvig_385029_4","uvig_385029_4","S3.0144.01X194","pepsyn",2,12
"871","uvig_385029","uvig_385029_127","uvig_357328_58","S3.0144.01X194","pepsyn",1,12
"872","uvig_385029","uvig_385029_2","uvig_385029_2","S3.0144.01X194","pepsyn",1,12
"873","uvig_385029","uvig_385029_39","uvig_385029_39","S3.0144.01X194","pepsyn",1,12
"874","uvig_385029","uvig_385029_45","uvig_385029_45","S3.0144.01X194","pepsyn",1,12
"875","uvig_385029","uvig_385029_48","uvig_385029_48","S3.0144.01X194","pepsyn",1,12
